teste,livro,tempo_ms
1,livro1.txt,20.353078842163086
1,livro2.txt,18.033742904663086
1,livro3.txt,25.217056274414062
1,livro4.txt,28.61928939819336
1,livro5.txt,64.20516967773438
2,livro1.txt,10.876655578613281
2,livro2.txt,11.415481567382812
2,livro3.txt,18.77617835998535
2,livro4.txt,85.82305908203125
2,livro5.txt,50.43530464172363
3,livro1.txt,11.576175689697266
3,livro2.txt,11.053323745727539
3,livro3.txt,17.910242080688477
3,livro4.txt,42.98543930053711
3,livro5.txt,47.66702651977539
4,livro1.txt,17.30632781982422
4,livro2.txt,48.11382293701172
4,livro3.txt,25.945186614990234
4,livro4.txt,23.096799850463867
4,livro5.txt,37.30654716491699
5,livro1.txt,11.359691619873047
5,livro2.txt,11.885881423950195
5,livro3.txt,26.134729385375977
5,livro4.txt,32.2420597076416
5,livro5.txt,31.966447830200195
6,livro1.txt,9.357929229736328
6,livro2.txt,12.193679809570312
6,livro3.txt,16.302824020385742
6,livro4.txt,21.763324737548828
6,livro5.txt,36.47589683532715
7,livro1.txt,10.83517074584961
7,livro2.txt,12.568235397338867
7,livro3.txt,18.811702728271484
7,livro4.txt,23.14472198486328
7,livro5.txt,30.936479568481445
8,livro1.txt,11.716365814208984
8,livro2.txt,11.119842529296875
8,livro3.txt,18.45383644104004
8,livro4.txt,24.7344970703125
8,livro5.txt,33.24389457702637
9,livro1.txt,9.333610534667969
9,livro2.txt,15.816450119018555
9,livro3.txt,18.967390060424805
9,livro4.txt,26.236534118652344
9,livro5.txt,35.01749038696289
10,livro1.txt,11.55996322631836
10,livro2.txt,13.541698455810547
10,livro3.txt,19.199609756469727
10,livro4.txt,24.538278579711914
10,livro5.txt,54.642677307128906
11,livro1.txt,11.317729949951172
11,livro2.txt,10.77413558959961
11,livro3.txt,31.853437423706055
11,livro4.txt,29.729604721069336
11,livro5.txt,47.99222946166992
12,livro1.txt,14.783620834350586
12,livro2.txt,22.17698097229004
12,livro3.txt,24.45697784423828
12,livro4.txt,36.217689514160156
12,livro5.txt,34.52038764953613
13,livro1.txt,9.342193603515625
13,livro2.txt,44.60501670837402
13,livro3.txt,35.15172004699707
13,livro4.txt,25.192737579345703
13,livro5.txt,33.88166427612305
14,livro1.txt,10.395526885986328
14,livro2.txt,11.429548263549805
14,livro3.txt,16.887426376342773
14,livro4.txt,21.66295051574707
14,livro5.txt,38.2082462310791
15,livro1.txt,10.710716247558594
15,livro2.txt,11.644124984741211
15,livro3.txt,18.77450942993164
15,livro4.txt,23.57935905456543
15,livro5.txt,38.80190849304199
16,livro1.txt,9.714841842651367
16,livro2.txt,11.765480041503906
16,livro3.txt,17.78101921081543
16,livro4.txt,27.88400650024414
16,livro5.txt,30.783653259277344
17,livro1.txt,8.542299270629883
17,livro2.txt,12.992143630981445
17,livro3.txt,17.66204833984375
17,livro4.txt,25.123119354248047
17,livro5.txt,37.75930404663086
18,livro1.txt,9.861230850219727
18,livro2.txt,12.502431869506836
18,livro3.txt,17.819643020629883
18,livro4.txt,24.79076385498047
18,livro5.txt,33.25963020324707
19,livro1.txt,9.327173233032227
19,livro2.txt,11.986255645751953
19,livro3.txt,17.524003982543945
19,livro4.txt,24.44601058959961
19,livro5.txt,34.59024429321289
20,livro1.txt,10.776281356811523
20,livro2.txt,10.22028923034668
20,livro3.txt,19.325971603393555
20,livro4.txt,24.73902702331543
20,livro5.txt,33.832550048828125
